date,close,Market_State,MA200,ADX,BB_Width,Price_StdDev,Misclassification
2023-05-14,26917.62,Bear,22349.62990000001,21.735181933316472,0.13512736985875654,932.9496100932683,⚠️ Potential Misclassification
2023-05-15,27162.14,Bear,22383.96505000001,21.739679207898313,0.13866892329059474,966.0983331602553,⚠️ Potential Misclassification
2023-05-16,27033.84,Bear,22416.17505000001,21.743855248581447,0.1443288035884872,1000.7807812427058,⚠️ Potential Misclassification
2023-05-17,27405.61,Bear,22449.15475000001,22.098895553755813,0.13714463640782731,964.0432243724575,⚠️ Potential Misclassification
2023-05-18,26821.28,Bear,22480.12375000001,22.631925264057518,0.1386828637547501,954.0705867952947,⚠️ Potential Misclassification
2023-05-19,26880.26,Bear,22512.071350000006,23.126881423623388,0.1348964138754024,930.0623748082546,⚠️ Potential Misclassification
2023-05-20,27102.43,Bear,22545.165400000005,23.586483571791696,0.12652801656536636,879.5755277813638,⚠️ Potential Misclassification
2023-05-21,26747.78,Bear,22578.14510000001,24.216330438328928,0.1312354557618152,900.3619484362191,⚠️ Potential Misclassification
2023-05-22,26849.27,Bear,22611.352350000005,24.96412522761322,0.12818165160855396,882.7476120187239,⚠️ Potential Misclassification
2023-05-23,27219.61,Bear,22641.707800000007,24.685070343356394,0.11651577581055593,813.4761707843506,⚠️ Potential Misclassification
2023-05-24,26329.01,Bull,22666.856000000007,25.355915836000825,0.11588750723207926,782.6171428398849,
2023-05-25,26473.79,Bull,22694.697050000006,26.21002980659839,0.09068116120950764,615.7598934312333,
2023-05-26,26705.92,Bull,22725.271000000004,26.309672943477267,0.07047887453983973,482.77493054928357,
2023-05-27,26854.27,Bull,22766.806200000003,26.402198713436228,0.05285946055942348,364.09463863450725,
2023-05-28,28065.0,Bull,22827.517150000003,25.021813127242496,0.05701321355498794,410.4107929809924,
2023-05-29,27736.4,Bear,22878.193400000004,23.994125166310756,0.05896668433518841,419.5029374644946,⚠️ Potential Misclassification
2023-05-30,27694.4,Bear,22931.313850000006,23.03984348830271,0.06009786443433618,426.9029995709279,⚠️ Potential Misclassification
2023-05-31,27210.35,Bear,22983.305200000006,21.78760508934866,0.061408017233331426,428.5854360473138,⚠️ Potential Misclassification
2023-06-01,26817.93,Bear,23035.745600000006,20.954879383952974,0.06221114473846905,427.9289338125799,⚠️ Potential Misclassification
2023-06-02,27242.59,Bear,23088.861250000005,20.323022766770112,0.060887856306028214,425.4585781366076,⚠️ Potential Misclassification
2023-06-03,27069.22,Bear,23139.704500000003,19.673593429917197,0.06107803871329246,424.0714455998915,⚠️ Potential Misclassification
2023-06-04,27115.21,Bear,23191.966750000003,18.832884737183623,0.06091680530170887,423.6705705122575,⚠️ Potential Misclassification
2023-06-05,25728.2,Bear,23237.144950000005,19.97706534344775,0.0786703149953834,519.1567418645789,⚠️ Potential Misclassification
2023-06-06,27230.08,Bear,23289.793100000006,20.619768111855258,0.07351448367691163,513.4522184601045,⚠️ Potential Misclassification
2023-06-07,26339.34,Bear,23337.986400000005,21.147376968593466,0.07888744882681772,532.9555705393944,⚠️ Potential Misclassification
2023-06-08,26498.61,Bear,23389.078300000005,21.637299478421802,0.07990506038334486,543.0947235633877,⚠️ Potential Misclassification
2023-06-09,26477.81,Bear,23442.560900000004,22.0922275232624,0.08125639286930235,551.8458827514809,⚠️ Potential Misclassification
2023-06-10,25841.21,Bear,23490.632250000002,23.492271738871843,0.09078500882127959,601.734887085075,⚠️ Potential Misclassification
2023-06-11,25925.55,Bear,23537.24445,24.792312796223467,0.09596647654913816,638.1543505705578,⚠️ Potential Misclassification
2023-06-12,25905.19,Bull,23583.77565,26.032053936358476,0.09977822113696111,662.9804849104768,
2023-06-13,25934.25,Bull,23630.8362,26.392919774780772,0.10255262956470372,682.1795554525173,
2023-06-14,25128.6,Bull,23674.186349999996,27.644749430985062,0.11957707307498164,770.7160765310709,
2023-06-15,25598.49,Bull,23720.0349,28.82559507300517,0.12296363866750837,807.3637760895676,
2023-06-16,26345.0,Bull,23770.695349999998,28.329536977289283,0.11951996516534051,807.6382272190643,
2023-06-17,26516.99,Bull,23821.067649999997,27.294426658030318,0.10729860643404368,729.7876545800125,
2023-06-18,26339.97,Bull,23866.949299999997,26.333252790146993,0.09939766692340285,671.5365771080344,
2023-06-19,26844.35,Bear,23916.284199999995,24.786569870452805,0.08900374975741127,612.8291326561861,⚠️ Potential Misclassification
2023-06-20,28307.99,Bear,23972.360449999993,24.46922099645087,0.10015169520833006,727.1860588586999,⚠️ Potential Misclassification
2023-06-21,29993.89,Bull,24037.90389999999,25.973586940513268,0.13955470209063434,1073.6320669678241,
2023-06-22,29884.92,Bull,24101.799999999992,27.370498174285498,0.16885032020369597,1294.2917775704977,
